2023-02-06 14:46:55,990 [Worker-5: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2023-02-06 14:50:24,961 [Worker-16: Launching mavenrun-a9085f85-8921-43c5-a953-38ee2f8f912e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ramre\.p2\pool\plugins\javax.annotation_1.3.5.v20221112-0806.jar
2023-02-06 14:50:24,973 [Worker-16: Launching mavenrun-a9085f85-8921-43c5-a953-38ee2f8f912e] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\ramre\AppData\Local\Temp\m2e-archetypeGenerator17341510024620070764":
2023-02-06 14:50:24,978 [Worker-16: Launching mavenrun-a9085f85-8921-43c5-a953-38ee2f8f912e] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DarchetypeGroupId=com.github.ywchang -DarchetypeArtifactId=maven-archetype-quickstart -DarchetypeVersion=1.1 -DgroupId=orangehrmcucumber -DartifactId=cucumber -Dversion=0.0.1-SNAPSHOT -Dpackage=orangehrmcucumber.cucumber -DoutputDirectory=C:\Users\ramre\OneDrive\Desktop\myproject12 -Dstyle.color=always -U archetype:generate
2023-02-06 14:54:00,989 [Worker-7: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Collecting project info '/pom.xml' C:\Users\ramre\OneDrive\Desktop\myproject12\cucumber\pom.xml
2023-02-06 14:54:02,951 [Worker-7: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/2.6/maven-resources-plugin-2.6.jar
2023-02-06 14:54:03,576 [Worker-7: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/2.6/maven-resources-plugin-2.6.jar
2023-02-06 14:54:04,177 [Worker-7: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.1/maven-compiler-plugin-3.1.jar
2023-02-06 14:54:04,908 [Worker-7: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.1/maven-compiler-plugin-3.1.jar
2023-02-06 14:54:05,406 [Worker-7: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/3.0.0-M5/maven-surefire-plugin-3.0.0-M5.jar
2023-02-06 14:54:05,725 [Worker-7: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/3.0.0-M5/maven-surefire-plugin-3.0.0-M5.jar
